0,40,293.15,1.0216,0.00099931,1.0216,0.00099931,0,1.0132,1.0132,1.2453e-36,10,293.15,4,1,0.99232,0.99232
5.1413e-14,40,293.15,1.0216,0.00099931,1.0216,0.00099931,-7.1752e-07,1.0133,1.0133,0,10,293.15,4,1,0.99232,0.99232
5.8471e-14,40,293.15,1.0216,0.00099931,1.0216,0.00099931,-8.0089e-07,1.0133,1.0133,0,10,293.15,4,1,0.99232,0.99232
6.9059e-14,40,293.15,1.0216,0.00099931,1.0216,0.00099931,-8.9224e-07,1.0133,1.0133,0,10,293.15,4,1,0.99232,0.99232
8.3175e-14,40,293.15,1.0216,0.00099931,1.0216,0.00099931,-9.818e-07,1.0133,1.0133,0,10,293.15,4,1,0.99232,0.99232
1.0435e-13,40,293.15,1.0216,0.00099931,1.0216,0.00099931,-1.0847e-06,1.0133,1.0133,0,10,293.15,4,1,0.99232,0.99232
1.8773e-13,40,293.15,1.0216,0.00099931,1.0216,0.00099931,-1.4088e-06,1.0133,1.0133,0,10,293.15,4,1,0.99232,0.99232
2.681e-13,40,293.15,1.0216,0.00099931,1.0216,0.00099931,-1.7484e-06,1.0133,1.0133,0,10,293.15,4,1,0.99232,0.99232
3.7527e-13,40,293.15,1.0216,0.00099931,1.0216,0.00099931,-2.0825e-06,1.0133,1.0133,0,10,293.15,4,1,0.99232,0.99232
5.3602e-13,40,293.15,1.0216,0.00099931,1.0216,0.00099931,-2.4723e-06,1.0133,1.0133,0,10,293.15,4,1,0.99232,0.99232
1.0183e-12,40,293.15,1.0216,0.00099931,1.0216,0.00099931,-3.5335e-06,1.0133,1.0133,0,10,293.15,4,1,0.99232,0.99232
1.493e-12,40,293.15,1.0216,0.00099931,1.0216,0.00099931,-4.4105e-06,1.0133,1.0133,0,10,293.15,4,1,0.99232,0.99232
2.3068e-12,40,293.15,1.0216,0.00099931,1.0216,0.00099931,-5.6662e-06,1.0133,1.0133,0,10,293.15,4,1,0.99232,0.99232
3.9089e-12,40,293.15,1.0216,0.00099931,1.0216,0.00099931,-7.661e-06,1.0133,1.0133,0,10,293.15,4,1,0.99233,0.99233
6.6555e-12,40,293.15,1.0216,0.00099931,1.0216,0.00099931,-1.0363e-05,1.0133,1.0133,0,10,293.15,4,1,0.99233,0.99233
1.0775e-11,40,293.15,1.0216,0.00099931,1.0216,0.00099931,-1.3596e-05,1.0133,1.0133,0,10,293.15,4,1,0.99234,0.99234
1.8886e-11,40,293.15,1.0216,0.00099931,1.0216,0.00099931,-1.8609e-05,1.0133,1.0133,0,10,293.15,4,1,0.99235,0.99235
3.1052e-11,40,293.15,1.0216,0.00099931,1.0216,0.00099931,-2.4521e-05,1.0133,1.0133,0,10,293.15,4,1,0.99236,0.99236
5.1909e-11,40,293.15,1.0216,0.00099931,1.0216,0.00099931,-3.2528e-05,1.0133,1.0133,0,10,293.15,4,1,0.99239,0.99239
8.7105e-11,40,293.15,1.0216,0.00099931,1.0216,0.00099931,-4.3122e-05,1.0133,1.0133,0,10,293.15,4,1,0.99243,0.99243
1.487e-10,40,293.15,1.0216,0.00099932,1.0216,0.00099932,-5.7513e-05,1.0133,1.0133,0,10,293.15,4,1,0.99251,0.99251
2.5428e-10,40,293.15,1.0216,0.00099932,1.0216,0.00099932,-7.6479e-05,1.0133,1.0133,0,10,293.15,4,1,0.99264,0.99264
4.1266e-10,40,293.15,1.0216,0.00099932,1.0216,0.00099932,-9.852e-05,1.0134,1.0134,0,10,293.15,4,1,0.99284,0.99284
7.1719e-10,40,293.15,1.0217,0.00099933,1.0217,0.00099933,-0.00013083,1.0135,1.0135,0,10,293.15,4,1,0.99323,0.99323
1.1942e-09,40,293.15,1.0217,0.00099934,1.0217,0.00099934,-0.00016892,1.0137,1.0137,0,10,293.15,4,1,0.99383,0.99383
2.0125e-09,40,293.15,1.0218,0.00099936,1.0218,0.00099936,-0.00021776,1.014,1.014,0,10,293.15,4,1,0.99487,0.99487
3.2545e-09,40,293.15,1.022,0.0009994,1.022,0.0009994,-0.00027285,1.0144,1.0144,0,10,293.15,4,1,0.99643,0.99643
5.3132e-09,40,293.15,1.0224,0.00099945,1.0224,0.00099945,-0.00033982,1.0151,1.0151,0,10,293.15,4,1,0.99902,0.99902
8.3532e-09,40,293.15,1.0229,0.00099953,1.0229,0.00099953,-0.00041115,1.0161,1.0161,0,10,293.15,4,1,1.0028,1.0028
1.3208e-08,40,293.15,1.0238,0.00099965,1.0238,0.00099965,-0.00049107,1.0176,1.0176,0,10,293.15,4,1,1.0088,1.0088
