7.2,39.986,293.15,1.1683,0.0010035999999999999,1.1683,0.0010035999999999999,0.0010035999999999999,1.1515,1.1515,0.0010035999999999999,10.014,293.15,3.9986,1.0014,1.3203,1.3203,0.2999999999999998,0.0
7.5,39.985,293.15,1.1683,0.0010035999999999999,1.1683,0.0010035999999999999,0.0010035999999999999,1.1516,1.1516,0.0010035999999999999,10.015,293.15,3.9985,1.0015,1.3203,1.3203,0.2999999999999998,0.0
7.8,39.984,293.15,1.1683,0.0010035999999999999,1.1683,0.0010035999999999999,0.0010035999999999999,1.1516,1.1516,0.0010035999999999999,10.016,293.15,3.9984,1.0016,1.3203,1.3203,0.2999999999999998,0.0
8.1,39.984,293.15,1.1683,0.0010035999999999999,1.1683,0.0010035999999999999,0.0010035999999999999,1.1516,1.1516,0.0010035999999999999,10.016,293.15,3.9984,1.0016,1.3203,1.3203,0.2999999999999998,0.0
8.4,39.983000000000004,293.15,1.1683,0.0010035999999999999,1.1683,0.0010035999999999999,0.0010035999999999999,1.1516,1.1516,0.0010035999999999999,10.017000000000001,293.15,3.9983,1.0017,1.3203,1.3203,0.3000000000000007,0.0
8.7,39.983000000000004,293.15,1.1683,0.0010035999999999999,1.1683,0.0010035999999999999,0.0010035999999999999,1.1516,1.1516,0.0010035999999999999,10.017000000000001,293.15,3.9983,1.0017,1.3203,1.3203,0.29999999999999893,0.0
9.0,39.982,293.15,1.1683,0.0010035999999999999,1.1683,0.0010035999999999999,0.0010035999999999999,1.1516,1.1516,0.0010035999999999999,10.017999999999999,293.15,3.9982,1.0018,1.3203,1.3203,0.3000000000000007,0.0
9.3,39.981,293.15,1.1683,0.0010035999999999999,1.1683,0.0010035999999999999,0.0010035999999999999,1.1516,1.1516,0.0010035999999999999,10.019,293.15,3.9981,1.0019,1.3203,1.3203,0.3000000000000007,0.0
9.6,39.981,293.15,1.1683,0.0010035999999999999,1.1683,0.0010035999999999999,0.0010035999999999999,1.1516,1.1516,0.0010035999999999999,10.019,293.15,3.9981,1.0019,1.3203,1.3203,0.29999999999999893,0.0
9.9,39.98,293.15,1.1684,0.0010035999999999999,1.1684,0.0010035999999999999,0.0010035999999999999,1.1516,1.1516,0.0010035999999999999,10.02,293.15,3.998,1.002,1.3203,1.3203,0.3000000000000007,0.0
10.2,39.98,293.15,1.1684,0.0010035999999999999,1.1684,0.0010035999999999999,0.0010035999999999999,1.1516,1.1516,0.0010035999999999999,10.02,293.15,3.998,1.002,1.3203,1.3203,0.29999999999999893,0.0
10.5,39.979,293.15,1.1684,0.0010035999999999999,1.1684,0.0010035999999999999,0.0010035999999999999,1.1516,1.1516,0.0010035999999999999,10.021,293.15,3.9979,1.0021,1.3203,1.3203,0.3000000000000007,0.0
10.8,39.978,293.15,1.1684,0.0010035999999999999,1.1684,0.0010035999999999999,0.0010035999999999999,1.1516,1.1516,0.0010035999999999999,10.022,293.15,3.9978,1.0022,1.3203,1.3203,0.3000000000000007,0.0
11.1,39.978,293.15,1.1684,0.0010035999999999999,1.1684,0.0010035999999999999,0.0010035999999999999,1.1516,1.1516,0.0010035999999999999,10.022,293.15,3.9978,1.0022,1.3203,1.3203,0.29999999999999893,0.0
11.4,39.977,293.15,1.1684,0.0010035999999999999,1.1684,0.0010035999999999999,0.0010035999999999999,1.1516,1.1516,0.0010035999999999999,10.023,293.15,3.9977,1.0023,1.3202,1.3202,0.3000000000000007,0.0
11.7,39.977,293.15,1.1684,0.0010035999999999999,1.1684,0.0010035999999999999,0.0010035999999999999,1.1516,1.1516,0.0010035999999999999,10.023,293.15,3.9977,1.0023,1.3202,1.3202,0.29999999999999893,0.0
12.0,39.976,293.15,1.1684,0.0010035999999999999,1.1684,0.0010035999999999999,0.0010035999999999999,1.1516,1.1516,0.0010035999999999999,10.024,293.15,3.9976,1.0024,1.3202,1.3202,0.3000000000000007,0.0
12.3,39.975,293.15,1.1684,0.0010035999999999999,1.1684,0.0010035999999999999,0.0010035999999999999,1.1516,1.1516,0.0010035999999999999,10.025,293.15,3.9975,1.0025,1.3202,1.3202,0.3000000000000007,0.0
12.6,39.975,293.15,1.1684,0.0010035999999999999,1.1684,0.0010035999999999999,0.0010035999999999999,1.1517,1.1517,0.0010035999999999999,10.025,293.15,3.9975,1.0025,1.3202,1.3202,0.29999999999999893,0.0
12.9,39.974000000000004,293.15,1.1684,0.0010035999999999999,1.1684,0.0010035999999999999,0.0010035999999999999,1.1517,1.1517,0.0010035999999999999,10.026,293.15,3.9974,1.0026,1.3202,1.3202,0.3000000000000007,0.0
13.2,39.974000000000004,293.15,1.1684,0.0010035999999999999,1.1684,0.0010035999999999999,0.0010035999999999999,1.1517,1.1517,0.0010035999999999999,10.026,293.15,3.9974,1.0026,1.3202,1.3202,0.29999999999999893,0.0
13.5,39.973,293.15,1.1684,0.0010035999999999999,1.1684,0.0010035999999999999,0.0010035999999999999,1.1517,1.1517,0.0010035999999999999,10.027000000000001,293.15,3.9973,1.0027,1.3202,1.3202,0.3000000000000007,0.0
13.8,39.972,293.15,1.1684,0.0010035999999999999,1.1684,0.0010035999999999999,0.0010035999999999999,1.1517,1.1517,0.0010035999999999999,10.027999999999999,293.15,3.9972,1.0028,1.3202,1.3202,0.3000000000000007,0.0
14.1,39.972,293.15,1.1684,0.0010035999999999999,1.1684,0.0010035999999999999,0.0010035999999999999,1.1517,1.1517,0.0010035999999999999,10.027999999999999,293.15,3.9972,1.0028,1.3202,1.3202,0.29999999999999893,0.0
14.4,39.971,293.15,1.1684,0.0010035999999999999,1.1684,0.0010035999999999999,0.0010035999999999999,1.1517,1.1517,0.0010035999999999999,10.029,293.15,3.9971,1.0029,1.3202,1.3202,0.3000000000000007,0.0
14.7,39.97,293.15,1.1684,0.0010035999999999999,1.1684,0.0010035999999999999,0.0010035999999999999,1.1517,1.1517,0.0010035999999999999,10.03,293.15,3.997,1.003,1.3202,1.3202,0.29999999999999893,0.0
15.0,39.97,293.15,1.1685,0.0010035999999999999,1.1685,0.0010035999999999999,0.0010035999999999999,1.1517,1.1517,0.0010035999999999999,10.03,293.15,3.997,1.003,1.3202,1.3202,0.3000000000000007,0.0
15.3,39.969,293.15,1.1685,0.0010035999999999999,1.1685,0.0010035999999999999,0.0010035999999999999,1.1517,1.1517,0.0010035999999999999,10.031,293.15,3.9969,1.0031,1.3202,1.3202,0.3000000000000007,0.0
15.6,39.969,293.15,1.1685,0.0010035999999999999,1.1685,0.0010035999999999999,0.0010035999999999999,1.1517,1.1517,0.0010035999999999999,10.031,293.15,3.9969,1.0031,1.3202,1.3202,0.29999999999999893,0.0
15.9,39.968,293.15,1.1685,0.0010035999999999999,1.1685,0.0010035999999999999,0.0010035999999999999,1.1517,1.1517,0.0010035999999999999,10.032,293.15,3.9968,1.0032,1.3202,1.3202,0.3000000000000007,0.0
16.2,39.967,293.15,1.1685,0.0010035999999999999,1.1685,0.0010035999999999999,0.0010035999999999999,1.1517,1.1517,0.0010035999999999999,10.033,293.15,3.9967,1.0033,1.3202,1.3202,0.29999999999999893,0.0
16.5,39.967,293.15,1.1685,0.0010035999999999999,1.1685,0.0010035999999999999,0.0010035999999999999,1.1517,1.1517,0.0010035999999999999,10.033,293.15,3.9967,1.0033,1.3202,1.3202,0.3000000000000007,0.0
16.8,39.966,293.15,1.1685,0.0010035999999999999,1.1685,0.0010035999999999999,0.0010035999999999999,1.1517,1.1517,0.0010035999999999999,10.033999999999999,293.15,3.9966,1.0034,1.3201,1.3201,0.3000000000000007,0.0
17.1,39.966,293.15,1.1685,0.0010035999999999999,1.1685,0.0010035999999999999,0.0010035999999999999,1.1517,1.1517,0.0010035999999999999,10.033999999999999,293.15,3.9966,1.0034,1.3201,1.3201,0.3000000000000007,0.0
17.4,39.965,293.15,1.1685,0.0010035999999999999,1.1685,0.0010035999999999999,0.0010035999999999999,1.1517,1.1517,0.0010035999999999999,10.035,293.15,3.9965,1.0035,1.3201,1.3201,0.29999999999999716,0.0
17.7,39.964,293.15,1.1685,0.0010035999999999999,1.1685,0.0010035999999999999,0.0010035999999999999,1.1518,1.1518,0.0010035999999999999,10.036,293.15,3.9964,1.0036,1.3201,1.3201,0.3000000000000007,0.0
18.0,39.964,293.15,1.1685,0.0010035999999999999,1.1685,0.0010035999999999999,0.0010035999999999999,1.1518,1.1518,0.0010035999999999999,10.036,293.15,3.9964,1.0036,1.3201,1.3201,0.3000000000000007,0.0
18.3,39.963,293.15,1.1685,0.0010035999999999999,1.1685,0.0010035999999999999,0.0010035999999999999,1.1518,1.1518,0.0010035999999999999,10.037,293.15,3.9963,1.0037,1.3201,1.3201,0.3000000000000007,0.0
18.6,39.963,293.15,1.1685,0.0010035999999999999,1.1685,0.0010035999999999999,0.0010035999999999999,1.1518,1.1518,0.0010035999999999999,10.037,293.15,3.9963,1.0037,1.3201,1.3201,0.3000000000000007,0.0
18.9,39.961999999999996,293.15,1.1685,0.0010035999999999999,1.1685,0.0010035999999999999,0.0010035999999999999,1.1518,1.1518,0.0010035999999999999,10.038,293.15,3.9962,1.0038,1.3201,1.3201,0.29999999999999716,0.0
19.2,39.961,293.15,1.1685,0.0010035999999999999,1.1685,0.0010035999999999999,0.0010035999999999999,1.1518,1.1518,0.0010035999999999999,10.039,293.15,3.9961,1.0039,1.3201,1.3201,0.3000000000000007,0.0
19.5,39.961,293.15,1.1685,0.0010035999999999999,1.1685,0.0010035999999999999,0.0010035999999999999,1.1518,1.1518,0.0010035999999999999,10.039,293.15,3.9961,1.0039,1.3201,1.3201,0.3000000000000007,0.0
19.8,39.96,293.15,1.1685,0.0010035999999999999,1.1685,0.0010035999999999999,0.0010035999999999999,1.1518,1.1518,0.0010035999999999999,10.04,293.15,3.9960000000000004,1.004,1.3201,1.3201,0.3000000000000007,0.0
20.1,39.96,293.15,1.1686,0.0010035999999999999,1.1686,0.0010035999999999999,0.0010035999999999999,1.1518,1.1518,0.0010035999999999999,10.04,293.15,3.9960000000000004,1.004,1.3201,1.3201,0.3000000000000007,0.0
20.4,39.959,293.15,1.1686,0.0010035999999999999,1.1686,0.0010035999999999999,0.0010035999999999999,1.1518,1.1518,0.0010035999999999999,10.041,293.15,3.9959,1.0041,1.3201,1.3201,0.29999999999999716,0.0
20.7,39.958,293.15,1.1686,0.0010035999999999999,1.1686,0.0010035999999999999,0.0010035999999999999,1.1518,1.1518,0.0010035999999999999,10.042,293.15,3.9958,1.0042,1.3201,1.3201,0.3000000000000007,0.0
21.0,39.958,293.15,1.1686,0.0010035999999999999,1.1686,0.0010035999999999999,0.0010035999999999999,1.1518,1.1518,0.0010035999999999999,10.042,293.15,3.9958,1.0042,1.3201,1.3201,0.3000000000000007,0.0
21.3,39.957,293.15,1.1686,0.0010035999999999999,1.1686,0.0010035999999999999,0.0010035999999999999,1.1518,1.1518,0.0010035999999999999,10.043,293.15,3.9957,1.0043,1.3201,1.3201,0.3000000000000007,0.0
21.6,39.957,293.15,1.1686,0.0010035999999999999,1.1686,0.0010035999999999999,0.0010035999999999999,1.1518,1.1518,0.0010035999999999999,10.043,293.15,3.9957,1.0043,1.3201,1.3201,0.3000000000000007,0.0
21.9,39.955999999999996,293.15,1.1686,0.0010035999999999999,1.1686,0.0010035999999999999,0.0010035999999999999,1.1518,1.1518,0.0010035999999999999,10.044,293.15,3.9956,1.0044,1.32,1.32,0.29999999999999716,0.0
22.2,39.955,293.15,1.1686,0.0010035999999999999,1.1686,0.0010035999999999999,0.0010035999999999999,1.1518,1.1518,0.0010035999999999999,10.045,293.15,3.9955,1.0045,1.32,1.32,0.3000000000000007,0.0
22.5,39.955,293.15,1.1686,0.0010035999999999999,1.1686,0.0010035999999999999,0.0010035999999999999,1.1518,1.1518,0.0010035999999999999,10.045,293.15,3.9955,1.0045,1.32,1.32,0.3000000000000007,0.0
22.8,39.954,293.15,1.1686,0.0010035999999999999,1.1686,0.0010035999999999999,0.0010035999999999999,1.1519,1.1519,0.0010035999999999999,10.046,293.15,3.9954,1.0046,1.32,1.32,0.3000000000000007,0.0
23.1,39.954,293.15,1.1686,0.0010035999999999999,1.1686,0.0010035999999999999,0.0010035999999999999,1.1519,1.1519,0.0010035999999999999,10.046,293.15,3.9954,1.0046,1.32,1.32,0.3000000000000007,0.0
23.4,39.953,293.15,1.1686,0.0010035999999999999,1.1686,0.0010035999999999999,0.0010035999999999999,1.1519,1.1519,0.0010035999999999999,10.047,293.15,3.9953,1.0047,1.32,1.32,0.29999999999999716,0.0
23.7,39.952,293.15,1.1686,0.0010035999999999999,1.1686,0.0010035999999999999,0.0010035999999999999,1.1519,1.1519,0.0010035999999999999,10.048,293.15,3.9952,1.0048,1.32,1.32,0.3000000000000007,0.0
24.0,39.952,293.15,1.1686,0.0010035999999999999,1.1686,0.0010035999999999999,0.0010035999999999999,1.1519,1.1519,0.0010035999999999999,10.048,293.15,3.9952,1.0048,1.32,1.32,0.3000000000000007,0.0
24.3,39.951,293.15,1.1686,0.0010035999999999999,1.1686,0.0010035999999999999,0.0010035999999999999,1.1519,1.1519,0.0010035999999999999,10.049,293.15,3.9951,1.0049,1.32,1.32,0.3000000000000007,0.0
24.6,39.951,293.15,1.1686,0.0010035999999999999,1.1686,0.0010035999999999999,0.0010035999999999999,1.1519,1.1519,0.0010035999999999999,10.049,293.15,3.9951,1.0049,1.32,1.32,0.3000000000000007,0.0
24.9,39.95,293.15,1.1686,0.0010035999999999999,1.1686,0.0010035999999999999,0.0010035999999999999,1.1519,1.1519,0.0010035999999999999,10.05,293.15,3.995,1.005,1.32,1.32,0.29999999999999716,0.0
25.2,39.949,293.15,1.1687,0.0010035999999999999,1.1687,0.0010035999999999999,0.0010035999999999999,1.1519,1.1519,0.0010035999999999999,10.051,293.15,3.9949,1.0051,1.32,1.32,0.3000000000000007,0.0
25.5,39.949,293.15,1.1687,0.0010035999999999999,1.1687,0.0010035999999999999,0.0010035999999999999,1.1519,1.1519,0.0010035999999999999,10.051,293.15,3.9949,1.0051,1.32,1.32,0.3000000000000007,0.0
25.8,39.948,293.15,1.1687,0.0010035999999999999,1.1687,0.0010035999999999999,0.0010035999999999999,1.1519,1.1519,0.0010035999999999999,10.052,293.15,3.9948,1.0052,1.32,1.32,0.3000000000000007,0.0
26.1,39.948,293.15,1.1687,0.0010035999999999999,1.1687,0.0010035999999999999,0.0010035999999999999,1.1519,1.1519,0.0010035999999999999,10.052,293.15,3.9948,1.0052,1.32,1.32,0.3000000000000007,0.0
26.4,39.946999999999996,293.15,1.1687,0.0010035999999999999,1.1687,0.0010035999999999999,0.0010035999999999999,1.1519,1.1519,0.0010035999999999999,10.052999999999999,293.15,3.9947,1.0053,1.32,1.32,0.29999999999999716,0.0
26.7,39.946,293.15,1.1687,0.0010035999999999999,1.1687,0.0010035999999999999,0.0010035999999999999,1.1519,1.1519,0.0010035999999999999,10.054,293.15,3.9946,1.0054,1.32,1.32,0.3000000000000007,0.0
27.0,39.946,293.15,1.1687,0.0010035999999999999,1.1687,0.0010035999999999999,0.0010035999999999999,1.1519,1.1519,0.0010035999999999999,10.054,293.15,3.9946,1.0054,1.3199,1.3199,0.3000000000000007,0.0
27.3,39.945,293.15,1.1687,0.0010035999999999999,1.1687,0.0010035999999999999,0.0010035999999999999,1.1519,1.1519,0.0010035999999999999,10.055,293.15,3.9945,1.0055,1.3199,1.3199,0.3000000000000007,0.0
27.6,39.945,293.15,1.1687,0.0010035999999999999,1.1687,0.0010035999999999999,0.0010035999999999999,1.1519,1.1519,0.0010035999999999999,10.055,293.15,3.9945,1.0055,1.3199,1.3199,0.3000000000000007,0.0
27.9,39.944,293.15,1.1687,0.0010035999999999999,1.1687,0.0010035999999999999,0.0010035999999999999,1.1520000000000001,1.1520000000000001,0.0010035999999999999,10.056000000000001,293.15,3.9944,1.0056,1.3199,1.3199,0.29999999999999716,0.0
28.2,39.943000000000005,293.15,1.1687,0.0010035999999999999,1.1687,0.0010035999999999999,0.0010035999999999999,1.1520000000000001,1.1520000000000001,0.0010035999999999999,10.057,293.15,3.9943,1.0057,1.3199,1.3199,0.3000000000000007,0.0
28.5,39.943000000000005,293.15,1.1687,0.0010035999999999999,1.1687,0.0010035999999999999,0.0010035999999999999,1.1520000000000001,1.1520000000000001,0.0010035999999999999,10.057,293.15,3.9943,1.0057,1.3199,1.3199,0.3000000000000007,0.0
28.8,39.942,293.15,1.1687,0.0010035999999999999,1.1687,0.0010035999999999999,0.0010035999999999999,1.1520000000000001,1.1520000000000001,0.0010035999999999999,10.058,293.15,3.9942,1.0058,1.3199,1.3199,0.3000000000000007,0.0
29.1,39.942,293.15,1.1687,0.0010035999999999999,1.1687,0.0010035999999999999,0.0010035999999999999,1.1520000000000001,1.1520000000000001,0.0010035999999999999,10.058,293.15,3.9942,1.0058,1.3199,1.3199,0.3000000000000007,0.0
29.4,39.941,293.15,1.1687,0.0010035999999999999,1.1687,0.0010035999999999999,0.0010035999999999999,1.1520000000000001,1.1520000000000001,0.0010035999999999999,10.059,293.15,3.9941,1.0059,1.3199,1.3199,0.29999999999999716,0.0
29.7,39.94,293.15,1.1687,0.0010035999999999999,1.1687,0.0010035999999999999,0.0010035999999999999,1.1520000000000001,1.1520000000000001,0.0010035999999999999,10.06,293.15,3.9939999999999998,1.006,1.3199,1.3199,0.3000000000000007,0.0
30.0,39.94,293.15,1.1687,0.0010035999999999999,1.1687,0.0010035999999999999,0.0010035999999999999,1.1520000000000001,1.1520000000000001,0.0010035999999999999,10.06,293.15,3.9939999999999998,1.006,1.3199,1.3199,0.3000000000000007,0.0
30.0,39.94,293.15,1.1687,0.0010035999999999999,1.1687,0.0010035999999999999,0.0010035999999999999,1.1520000000000001,1.1520000000000001,0.0010035999999999999,10.06,293.15,3.9939999999999998,1.006,1.3199,1.3199,0.0,0.0
30.0,39.94,293.15,1.1687,0.0010035999999999999,1.1687,0.0010035999999999999,0.0010035999999999999,1.1520000000000001,1.1520000000000001,0.0010035999999999999,10.06,293.15,3.9939999999999998,1.006,1.3199,1.3199,0.0,0.0
30.006999999999998,39.94,293.15,1.1687,0.0010035999999999999,1.1687,0.0010035999999999999,0.0010035999999999999,1.1520000000000001,1.1520000000000001,0.0010035999999999999,10.06,293.15,3.9939999999999998,1.006,1.3199,1.3199,0.006999999999997897,0.0
30.015,39.94,293.15,1.1687,0.0010035999999999999,1.1687,0.0010035999999999999,0.0010035999999999999,1.1520000000000001,1.1520000000000001,0.0010035999999999999,10.06,293.15,3.9939999999999998,1.006,1.3199,1.3199,0.008000000000002672,0.0
30.018,39.94,293.15,1.1687,0.0010035999999999999,1.1687,0.0010035999999999999,0.0010035999999999999,1.1520000000000001,1.1520000000000001,0.0010035999999999999,10.06,293.15,3.9939999999999998,1.006,1.3199,1.3199,0.0030000000000001137,0.0
30.076999999999998,39.94,293.15,1.1687,0.0010035999999999999,1.1687,0.0010035999999999999,0.0010035999999999999,1.1520000000000001,1.1520000000000001,0.0010035999999999999,10.06,293.15,3.9939999999999998,1.006,1.3199,1.3199,0.0589999999999975,0.0
30.107,39.94,293.15,1.1688,0.0010035999999999999,1.1688,0.0010035999999999999,0.0010035999999999999,1.1520000000000001,1.1520000000000001,0.0010035999999999999,10.06,293.15,3.9939999999999998,1.006,1.3199,1.3199,0.030000000000001137,0.0
30.156,39.939,293.15,1.1688,0.0010035999999999999,1.1688,0.0010035999999999999,0.0010035999999999999,1.1520000000000001,1.1520000000000001,0.0010035999999999999,10.061,293.15,3.9939,1.0061,1.3199,1.3199,0.04899999999999949,0.0
30.213,39.939,293.15,1.1688,0.0010035999999999999,1.1688,0.0010035999999999999,0.0010035999999999999,1.1520000000000001,1.1520000000000001,0.0010035999999999999,10.061,293.15,3.9939,1.0061,1.3199,1.3199,0.05700000000000216,0.0
30.3,39.939,293.15,1.1688,0.0010035999999999999,1.1688,0.0010035999999999999,0.0010035999999999999,1.1520000000000001,1.1520000000000001,0.0010035999999999999,10.061,293.15,3.9939,1.0061,1.3199,1.3199,0.08699999999999974,0.0
30.333000000000002,39.939,293.15,1.1688,0.0010035999999999999,1.1688,0.0010035999999999999,0.0010035999999999999,1.1520000000000001,1.1520000000000001,0.0010035999999999999,10.061,293.15,3.9939,1.0061,1.3199,1.3199,0.03300000000000125,0.0
30.409000000000002,39.939,293.15,1.1688,0.0010035999999999999,1.1688,0.0010035999999999999,0.0010035999999999999,1.1520000000000001,1.1520000000000001,0.0010035999999999999,10.061,293.15,3.9939,1.0061,1.3199,1.3199,0.07600000000000051,0.0
30.475,39.939,293.15,1.1688,0.0010035999999999999,1.1688,0.0010035999999999999,0.0010035999999999999,1.1520000000000001,1.1520000000000001,0.0010035999999999999,10.061,293.15,3.9939,1.0061,1.3199,1.3199,0.06599999999999895,0.0
30.534000000000002,39.939,293.15,1.1688,0.0010035999999999999,1.1688,0.0010035999999999999,0.0010035999999999999,1.1520000000000001,1.1520000000000001,0.0010035999999999999,10.061,293.15,3.9939,1.0061,1.3199,1.3199,0.05900000000000105,0.0
30.6,39.939,293.15,1.1688,0.0010035999999999999,1.1688,0.0010035999999999999,0.0010035999999999999,1.1520000000000001,1.1520000000000001,0.0010035999999999999,10.061,293.15,3.9939,1.0061,1.3199,1.3199,0.06599999999999895,0.0
30.668000000000003,39.938,293.15,1.1688,0.0010035999999999999,1.1688,0.0010035999999999999,0.0010035999999999999,1.1520000000000001,1.1520000000000001,0.0010035999999999999,10.062000000000001,293.15,3.9938,1.0062,1.3199,1.3199,0.06800000000000139,0.0
30.748,39.938,293.15,1.1688,0.0010035999999999999,1.1688,0.0010035999999999999,0.0010035999999999999,1.1520000000000001,1.1520000000000001,0.0010035999999999999,10.062000000000001,293.15,3.9938,1.0062,1.3199,1.3199,0.0799999999999983,0.0
30.818,39.938,293.15,1.1688,0.0010035999999999999,1.1688,0.0010035999999999999,0.0010035999999999999,1.1520000000000001,1.1520000000000001,0.0010035999999999999,10.062000000000001,293.15,3.9938,1.0062,1.3199,1.3199,0.07000000000000028,0.0
30.9,39.938,293.15,1.1688,0.0010035999999999999,1.1688,0.0010035999999999999,0.0010035999999999999,1.1520000000000001,1.1520000000000001,0.0010035999999999999,10.062000000000001,293.15,3.9938,1.0062,1.3199,1.3199,0.08199999999999719,0.0
